Instant,Riders,Season,Month,Hour,Holiday,Weekday,Workday,Weather,Temperature,Humidity,Wind,Year,Day,Date,Month_Name,Season_Name,Day_of_Week,Weather_Name_Type
9739,487,1,2,17,0,3,1,1,54,0.38,0.194,2012,15,2012-02-15,Feb,Winter,Wed,Sunny
9740,468,1,2,18,0,3,1,1,52,0.4,0.2239,2012,15,2012-02-15,Feb,Winter,Wed,Sunny
9741,311,1,2,19,0,3,1,1,50,0.43,0.1642,2012,15,2012-02-15,Feb,Winter,Wed,Sunny
9742,211,1,2,20,0,3,1,1,45,0.46,0.1642,2012,15,2012-02-15,Feb,Winter,Wed,Sunny
9743,178,1,2,21,0,3,1,1,43,0.53,0.1642,2012,15,2012-02-15,Feb,Winter,Wed,Sunny
9744,107,1,2,22,0,3,1,1,45,0.49,0.1045,2012,15,2012-02-15,Feb,Winter,Wed,Sunny
9745,58,1,2,23,0,3,1,1,45,0.53,0.0896,2012,15,2012-02-15,Feb,Winter,Wed,Sunny
9746,23,1,2,0,0,4,1,2,39,0.7,0.1343,2012,16,2012-02-16,Feb,Winter,Thu,Cloudy
9747,5,1,2,1,0,4,1,2,43,0.7,0.0,2012,16,2012-02-16,Feb,Winter,Thu,Cloudy
9748,7,1,2,2,0,4,1,2,41,0.7,0.0896,2012,16,2012-02-16,Feb,Winter,Thu,Cloudy
9749,1,1,2,3,0,4,1,2,43,0.61,0.0,2012,16,2012-02-16,Feb,Winter,Thu,Cloudy
9750,3,1,2,4,0,4,1,3,41,0.7,0.0896,2012,16,2012-02-16,Feb,Winter,Thu,Rainy
9751,20,1,2,5,0,4,1,2,43,0.7,0.0,2012,16,2012-02-16,Feb,Winter,Thu,Cloudy
9752,87,1,2,6,0,4,1,2,41,0.7,0.0896,2012,16,2012-02-16,Feb,Winter,Thu,Cloudy
9753,288,1,2,7,0,4,1,2,39,0.7,0.1343,2012,16,2012-02-16,Feb,Winter,Thu,Cloudy
9754,498,1,2,8,0,4,1,2,41,0.7,0.0896,2012,16,2012-02-16,Feb,Winter,Thu,Cloudy
9755,202,1,2,9,0,4,1,2,39,0.7,0.1642,2012,16,2012-02-16,Feb,Winter,Thu,Cloudy
9756,44,1,2,10,0,4,1,3,43,0.7,0.1343,2012,16,2012-02-16,Feb,Winter,Thu,Rainy
9757,71,1,2,11,0,4,1,3,43,0.7,0.1045,2012,16,2012-02-16,Feb,Winter,Thu,Rainy
9758,45,1,2,12,0,4,1,3,43,0.76,0.0896,2012,16,2012-02-16,Feb,Winter,Thu,Rainy
9759,64,1,2,13,0,4,1,3,41,0.71,0.2537,2012,16,2012-02-16,Feb,Winter,Thu,Rainy
9760,31,1,2,14,0,4,1,3,41,0.81,0.194,2012,16,2012-02-16,Feb,Winter,Thu,Rainy
9761,53,1,2,15,0,4,1,3,46,0.76,0.0,2012,16,2012-02-16,Feb,Winter,Thu,Rainy
9762,118,1,2,16,0,4,1,3,46,0.81,0.0,2012,16,2012-02-16,Feb,Winter,Thu,Rainy
9763,289,1,2,17,0,4,1,3,46,0.87,0.0,2012,16,2012-02-16,Feb,Winter,Thu,Rainy
9764,353,1,2,18,0,4,1,3,43,0.87,0.1343,2012,16,2012-02-16,Feb,Winter,Thu,Rainy
9765,258,1,2,19,0,4,1,2,41,0.87,0.1642,2012,16,2012-02-16,Feb,Winter,Thu,Cloudy
9766,216,1,2,20,0,4,1,2,43,0.87,0.1343,2012,16,2012-02-16,Feb,Winter,Thu,Cloudy
9767,145,1,2,21,0,4,1,2,45,0.81,0.1045,2012,16,2012-02-16,Feb,Winter,Thu,Cloudy
9768,111,1,2,22,0,4,1,2,45,0.81,0.0,2012,16,2012-02-16,Feb,Winter,Thu,Cloudy
9769,73,1,2,23,0,4,1,1,43,0.81,0.0896,2012,16,2012-02-16,Feb,Winter,Thu,Sunny
9770,34,1,2,0,0,5,1,2,43,0.87,0.0,2012,17,2012-02-17,Feb,Winter,Fri,Cloudy
9771,18,1,2,1,0,5,1,2,43,0.93,0.0,2012,17,2012-02-17,Feb,Winter,Fri,Cloudy
9772,12,1,2,2,0,5,1,2,41,0.93,0.1045,2012,17,2012-02-17,Feb,Winter,Fri,Cloudy
9773,1,1,2,3,0,5,1,2,37,0.93,0.1045,2012,17,2012-02-17,Feb,Winter,Fri,Cloudy
9774,1,1,2,4,0,5,1,2,36,0.93,0.194,2012,17,2012-02-17,Feb,Winter,Fri,Cloudy
9775,16,1,2,5,0,5,1,2,36,0.93,0.1642,2012,17,2012-02-17,Feb,Winter,Fri,Cloudy
9776,71,1,2,6,0,5,1,2,37,0.96,0.1343,2012,17,2012-02-17,Feb,Winter,Fri,Cloudy
9777,226,1,2,7,0,5,1,2,37,0.93,0.1045,2012,17,2012-02-17,Feb,Winter,Fri,Cloudy
9778,520,1,2,8,0,5,1,2,39,1.0,0.0,2012,17,2012-02-17,Feb,Winter,Fri,Cloudy
9779,283,1,2,9,0,5,1,2,39,1.0,0.0,2012,17,2012-02-17,Feb,Winter,Fri,Cloudy
9780,116,1,2,10,0,5,1,1,41,0.71,0.2836,2012,17,2012-02-17,Feb,Winter,Fri,Sunny
9781,142,1,2,11,0,5,1,1,43,0.62,0.4179,2012,17,2012-02-17,Feb,Winter,Fri,Sunny
9782,198,1,2,12,0,5,1,1,50,0.46,0.3881,2012,17,2012-02-17,Feb,Winter,Fri,Sunny
9783,205,1,2,13,0,5,1,1,52,0.43,0.3582,2012,17,2012-02-17,Feb,Winter,Fri,Sunny
9784,170,1,2,14,0,5,1,1,52,0.37,0.3582,2012,17,2012-02-17,Feb,Winter,Fri,Sunny
9785,221,1,2,15,0,5,1,1,54,0.35,0.4179,2012,17,2012-02-17,Feb,Winter,Fri,Sunny
9786,307,1,2,16,0,5,1,1,54,0.32,0.2985,2012,17,2012-02-17,Feb,Winter,Fri,Sunny
9787,465,1,2,17,0,5,1,1,54,0.32,0.3284,2012,17,2012-02-17,Feb,Winter,Fri,Sunny
9788,377,1,2,18,0,5,1,1,52,0.35,0.2537,2012,17,2012-02-17,Feb,Winter,Fri,Sunny
9789,282,1,2,19,0,5,1,1,50,0.37,0.2239,2012,17,2012-02-17,Feb,Winter,Fri,Sunny
9790,171,1,2,20,0,5,1,1,52,0.35,0.194,2012,17,2012-02-17,Feb,Winter,Fri,Sunny
9791,129,1,2,21,0,5,1,1,50,0.37,0.194,2012,17,2012-02-17,Feb,Winter,Fri,Sunny
9792,107,1,2,22,0,5,1,1,45,0.4,0.2239,2012,17,2012-02-17,Feb,Winter,Fri,Sunny
9793,82,1,2,23,0,5,1,1,45,0.4,0.194,2012,17,2012-02-17,Feb,Winter,Fri,Sunny
9794,86,1,2,0,0,6,0,1,43,0.42,0.1642,2012,18,2012-02-18,Feb,Winter,Sat,Sunny
9795,45,1,2,1,0,6,0,1,41,0.49,0.1642,2012,18,2012-02-18,Feb,Winter,Sat,Sunny
9796,45,1,2,2,0,6,0,1,37,0.61,0.2537,2012,18,2012-02-18,Feb,Winter,Sat,Sunny
9797,18,1,2,3,0,6,0,1,37,0.65,0.1045,2012,18,2012-02-18,Feb,Winter,Sat,Sunny
9798,7,1,2,4,0,6,0,1,39,0.7,0.0,2012,18,2012-02-18,Feb,Winter,Sat,Sunny
9799,1,1,2,5,0,6,0,1,34,0.7,0.0896,2012,18,2012-02-18,Feb,Winter,Sat,Sunny
9800,9,1,2,6,0,6,0,1,37,0.7,0.0,2012,18,2012-02-18,Feb,Winter,Sat,Sunny
9801,41,1,2,7,0,6,0,1,37,0.7,0.0,2012,18,2012-02-18,Feb,Winter,Sat,Sunny
9802,102,1,2,8,0,6,0,1,36,0.87,0.0,2012,18,2012-02-18,Feb,Winter,Sat,Sunny
9803,138,1,2,9,0,6,0,1,32,0.8,0.1045,2012,18,2012-02-18,Feb,Winter,Sat,Sunny
9804,205,1,2,10,0,6,0,1,36,0.81,0.1045,2012,18,2012-02-18,Feb,Winter,Sat,Sunny
9805,286,1,2,11,0,6,0,1,43,0.57,0.1343,2012,18,2012-02-18,Feb,Winter,Sat,Sunny
9806,369,1,2,12,0,6,0,1,45,0.43,0.194,2012,18,2012-02-18,Feb,Winter,Sat,Sunny
9807,384,1,2,13,0,6,0,1,52,0.43,0.2836,2012,18,2012-02-18,Feb,Winter,Sat,Sunny
9808,427,1,2,14,0,6,0,1,55,0.35,0.3582,2012,18,2012-02-18,Feb,Winter,Sat,Sunny
9809,499,1,2,15,0,6,0,1,54,0.41,0.2537,2012,18,2012-02-18,Feb,Winter,Sat,Sunny
9810,404,1,2,16,0,6,0,1,55,0.44,0.3284,2012,18,2012-02-18,Feb,Winter,Sat,Sunny
9811,364,1,2,17,0,6,0,1,59,0.36,0.2836,2012,18,2012-02-18,Feb,Winter,Sat,Sunny
9812,246,1,2,18,0,6,0,1,57,0.38,0.2985,2012,18,2012-02-18,Feb,Winter,Sat,Sunny
9813,188,1,2,19,0,6,0,1,55,0.44,0.1642,2012,18,2012-02-18,Feb,Winter,Sat,Sunny
9814,148,1,2,20,0,6,0,1,55,0.44,0.1642,2012,18,2012-02-18,Feb,Winter,Sat,Sunny
9815,114,1,2,21,0,6,0,1,55,0.33,0.2985,2012,18,2012-02-18,Feb,Winter,Sat,Sunny
9816,118,1,2,22,0,6,0,1,52,0.4,0.4478,2012,18,2012-02-18,Feb,Winter,Sat,Sunny
9817,74,1,2,23,0,6,0,2,43,0.4,0.3881,2012,18,2012-02-18,Feb,Winter,Sat,Cloudy
9818,74,1,2,0,0,0,0,2,39,0.39,0.3582,2012,19,2012-02-19,Feb,Winter,Sun,Cloudy
9819,72,1,2,1,0,0,0,2,39,0.39,0.2537,2012,19,2012-02-19,Feb,Winter,Sun,Cloudy
9820,48,1,2,2,0,0,0,2,37,0.36,0.2836,2012,19,2012-02-19,Feb,Winter,Sun,Cloudy
9821,15,1,2,3,0,0,0,2,37,0.36,0.2239,2012,19,2012-02-19,Feb,Winter,Sun,Cloudy
9822,3,1,2,4,0,0,0,2,34,0.41,0.3881,2012,19,2012-02-19,Feb,Winter,Sun,Cloudy
9823,2,1,2,5,0,0,0,2,30,0.48,0.2985,2012,19,2012-02-19,Feb,Winter,Sun,Cloudy
9824,5,1,2,6,0,0,0,1,28,0.52,0.3284,2012,19,2012-02-19,Feb,Winter,Sun,Sunny
9825,14,1,2,7,0,0,0,2,28,0.52,0.2836,2012,19,2012-02-19,Feb,Winter,Sun,Cloudy
9826,56,1,2,8,0,0,0,2,30,0.56,0.194,2012,19,2012-02-19,Feb,Winter,Sun,Cloudy
9827,93,1,2,9,0,0,0,2,30,0.56,0.2537,2012,19,2012-02-19,Feb,Winter,Sun,Cloudy
9828,191,1,2,10,0,0,0,2,32,0.52,0.2537,2012,19,2012-02-19,Feb,Winter,Sun,Cloudy
9829,226,1,2,11,0,0,0,2,30,0.56,0.3284,2012,19,2012-02-19,Feb,Winter,Sun,Cloudy
9830,255,1,2,12,0,0,0,2,36,0.52,0.2537,2012,19,2012-02-19,Feb,Winter,Sun,Cloudy
9831,261,1,2,13,0,0,0,1,39,0.49,0.1642,2012,19,2012-02-19,Feb,Winter,Sun,Sunny
9832,237,1,2,14,0,0,0,2,41,0.45,0.194,2012,19,2012-02-19,Feb,Winter,Sun,Cloudy
9833,253,1,2,15,0,0,0,2,37,0.49,0.194,2012,19,2012-02-19,Feb,Winter,Sun,Cloudy
9834,212,1,2,16,0,0,0,2,39,0.45,0.2836,2012,19,2012-02-19,Feb,Winter,Sun,Cloudy
9835,157,1,2,17,0,0,0,2,37,0.49,0.2537,2012,19,2012-02-19,Feb,Winter,Sun,Cloudy
9836,167,1,2,18,0,0,0,2,36,0.49,0.3284,2012,19,2012-02-19,Feb,Winter,Sun,Cloudy
9837,119,1,2,19,0,0,0,2,37,0.52,0.2537,2012,19,2012-02-19,Feb,Winter,Sun,Cloudy
9838,103,1,2,20,0,0,0,2,37,0.52,0.2836,2012,19,2012-02-19,Feb,Winter,Sun,Cloudy
9839,36,1,2,21,0,0,0,3,34,0.65,0.1642,2012,19,2012-02-19,Feb,Winter,Sun,Rainy
9840,55,1,2,22,0,0,0,3,34,0.75,0.0896,2012,19,2012-02-19,Feb,Winter,Sun,Rainy
9841,35,1,2,23,0,0,0,2,30,0.93,0.1642,2012,19,2012-02-19,Feb,Winter,Sun,Cloudy
9842,41,1,2,0,1,1,0,2,34,0.87,0.0896,2012,20,2012-02-20,Feb,Winter,Mon,Cloudy
9843,15,1,2,1,1,1,0,2,34,0.87,0.0896,2012,20,2012-02-20,Feb,Winter,Mon,Cloudy
9844,20,1,2,2,1,1,0,2,34,0.87,0.0896,2012,20,2012-02-20,Feb,Winter,Mon,Cloudy
9845,8,1,2,3,1,1,0,2,30,0.81,0.194,2012,20,2012-02-20,Feb,Winter,Mon,Cloudy
9846,6,1,2,5,1,1,0,2,28,0.6,0.3582,2012,20,2012-02-20,Feb,Winter,Mon,Cloudy
9847,10,1,2,6,1,1,0,1,27,0.52,0.4179,2012,20,2012-02-20,Feb,Winter,Mon,Sunny
9848,44,1,2,7,1,1,0,2,27,0.55,0.3284,2012,20,2012-02-20,Feb,Winter,Mon,Cloudy
9849,120,1,2,8,1,1,0,1,25,0.59,0.3582,2012,20,2012-02-20,Feb,Winter,Mon,Sunny
9850,110,1,2,9,1,1,0,1,25,0.59,0.3582,2012,20,2012-02-20,Feb,Winter,Mon,Sunny
9851,143,1,2,10,1,1,0,1,27,0.55,0.4478,2012,20,2012-02-20,Feb,Winter,Mon,Sunny
9852,208,1,2,11,1,1,0,1,30,0.48,0.3582,2012,20,2012-02-20,Feb,Winter,Mon,Sunny
9853,281,1,2,12,1,1,0,1,36,0.45,0.2239,2012,20,2012-02-20,Feb,Winter,Mon,Sunny
9854,312,1,2,13,1,1,0,1,37,0.42,0.2836,2012,20,2012-02-20,Feb,Winter,Mon,Sunny
9855,263,1,2,14,1,1,0,1,41,0.36,0.194,2012,20,2012-02-20,Feb,Winter,Mon,Sunny
9856,289,1,2,15,1,1,0,1,41,0.34,0.2239,2012,20,2012-02-20,Feb,Winter,Mon,Sunny
9857,280,1,2,16,1,1,0,1,48,0.29,0.1045,2012,20,2012-02-20,Feb,Winter,Mon,Sunny
9858,253,1,2,17,1,1,0,1,50,0.27,0.2537,2012,20,2012-02-20,Feb,Winter,Mon,Sunny
9859,242,1,2,18,1,1,0,1,41,0.34,0.2239,2012,20,2012-02-20,Feb,Winter,Mon,Sunny
9860,172,1,2,19,1,1,0,1,41,0.34,0.2239,2012,20,2012-02-20,Feb,Winter,Mon,Sunny
9861,126,1,2,20,1,1,0,1,43,0.34,0.194,2012,20,2012-02-20,Feb,Winter,Mon,Sunny
9862,98,1,2,21,1,1,0,1,39,0.39,0.1642,2012,20,2012-02-20,Feb,Winter,Mon,Sunny
9863,62,1,2,22,1,1,0,1,41,0.45,0.0896,2012,20,2012-02-20,Feb,Winter,Mon,Sunny
9864,26,1,2,23,1,1,0,1,43,0.39,0.0,2012,20,2012-02-20,Feb,Winter,Mon,Sunny
9865,12,1,2,0,0,2,1,1,39,0.65,0.0,2012,21,2012-02-21,Feb,Winter,Tue,Sunny
9866,7,1,2,1,0,2,1,1,39,0.56,0.0,2012,21,2012-02-21,Feb,Winter,Tue,Sunny
9867,3,1,2,2,0,2,1,1,37,0.6,0.0,2012,21,2012-02-21,Feb,Winter,Tue,Sunny
9868,2,1,2,4,0,2,1,1,36,0.64,0.0,2012,21,2012-02-21,Feb,Winter,Tue,Sunny
9869,15,1,2,5,0,2,1,1,34,0.69,0.0,2012,21,2012-02-21,Feb,Winter,Tue,Sunny
9870,86,1,2,6,0,2,1,1,34,0.75,0.0,2012,21,2012-02-21,Feb,Winter,Tue,Sunny
9871,279,1,2,7,0,2,1,1,36,0.64,0.0,2012,21,2012-02-21,Feb,Winter,Tue,Sunny
9872,464,1,2,8,0,2,1,1,30,0.69,0.0896,2012,21,2012-02-21,Feb,Winter,Tue,Sunny
9873,217,1,2,9,0,2,1,1,30,0.75,0.1045,2012,21,2012-02-21,Feb,Winter,Tue,Sunny
9874,85,1,2,10,0,2,1,1,30,0.7,0.194,2012,21,2012-02-21,Feb,Winter,Tue,Sunny
9875,86,1,2,11,0,2,1,2,32,0.7,0.2836,2012,21,2012-02-21,Feb,Winter,Tue,Cloudy
9876,163,1,2,12,0,2,1,2,36,0.56,0.3881,2012,21,2012-02-21,Feb,Winter,Tue,Cloudy
9877,131,1,2,13,0,2,1,1,39,0.49,0.4179,2012,21,2012-02-21,Feb,Winter,Tue,Sunny
9878,124,1,2,14,0,2,1,2,37,0.53,0.3881,2012,21,2012-02-21,Feb,Winter,Tue,Cloudy
9879,160,1,2,15,0,2,1,1,39,0.49,0.4179,2012,21,2012-02-21,Feb,Winter,Tue,Sunny
9880,254,1,2,16,0,2,1,1,43,0.46,0.4179,2012,21,2012-02-21,Feb,Winter,Tue,Sunny
9881,432,1,2,17,0,2,1,1,50,0.4,0.4478,2012,21,2012-02-21,Feb,Winter,Tue,Sunny
9882,425,1,2,18,0,2,1,1,50,0.4,0.4478,2012,21,2012-02-21,Feb,Winter,Tue,Sunny
9883,304,1,2,19,0,2,1,1,43,0.46,0.2985,2012,21,2012-02-21,Feb,Winter,Tue,Sunny
9884,227,1,2,20,0,2,1,1,41,0.53,0.2537,2012,21,2012-02-21,Feb,Winter,Tue,Sunny
9885,154,1,2,21,0,2,1,1,43,0.61,0.1642,2012,21,2012-02-21,Feb,Winter,Tue,Sunny
9886,100,1,2,22,0,2,1,2,43,0.71,0.194,2012,21,2012-02-21,Feb,Winter,Tue,Cloudy
9887,47,1,2,23,0,2,1,1,39,0.66,0.2239,2012,21,2012-02-21,Feb,Winter,Tue,Sunny
9888,24,1,2,0,0,3,1,1,39,0.66,0.2239,2012,22,2012-02-22,Feb,Winter,Wed,Sunny
9889,7,1,2,1,0,3,1,1,43,0.7,0.1343,2012,22,2012-02-22,Feb,Winter,Wed,Sunny
9890,6,1,2,2,0,3,1,1,41,0.66,0.2836,2012,22,2012-02-22,Feb,Winter,Wed,Sunny
9891,4,1,2,3,0,3,1,2,41,0.71,0.2239,2012,22,2012-02-22,Feb,Winter,Wed,Cloudy
9892,2,1,2,4,0,3,1,1,43,0.71,0.1642,2012,22,2012-02-22,Feb,Winter,Wed,Sunny
9893,30,1,2,5,0,3,1,1,43,0.7,0.1045,2012,22,2012-02-22,Feb,Winter,Wed,Sunny
9894,90,1,2,6,0,3,1,1,41,0.76,0.1642,2012,22,2012-02-22,Feb,Winter,Wed,Sunny
9895,302,1,2,7,0,3,1,1,43,0.76,0.0896,2012,22,2012-02-22,Feb,Winter,Wed,Sunny
9896,576,1,2,8,0,3,1,1,41,0.75,0.0896,2012,22,2012-02-22,Feb,Winter,Wed,Sunny
9897,252,1,2,9,0,3,1,1,43,0.7,0.0896,2012,22,2012-02-22,Feb,Winter,Wed,Sunny
9898,139,1,2,10,0,3,1,1,45,0.71,0.0896,2012,22,2012-02-22,Feb,Winter,Wed,Sunny
9899,171,1,2,11,0,3,1,1,45,0.66,0.1642,2012,22,2012-02-22,Feb,Winter,Wed,Sunny
9900,207,1,2,12,0,3,1,1,52,0.62,0.2836,2012,22,2012-02-22,Feb,Winter,Wed,Sunny
9901,190,1,2,13,0,3,1,1,54,0.54,0.2985,2012,22,2012-02-22,Feb,Winter,Wed,Sunny
9902,177,1,2,14,0,3,1,1,55,0.54,0.3284,2012,22,2012-02-22,Feb,Winter,Wed,Sunny
9903,195,1,2,15,0,3,1,1,61,0.31,0.4179,2012,22,2012-02-22,Feb,Winter,Wed,Sunny
9904,298,1,2,16,0,3,1,1,63,0.29,0.4627,2012,22,2012-02-22,Feb,Winter,Wed,Sunny
9905,529,1,2,17,0,3,1,1,63,0.32,0.3881,2012,22,2012-02-22,Feb,Winter,Wed,Sunny
9906,525,1,2,18,0,3,1,2,59,0.41,0.3284,2012,22,2012-02-22,Feb,Winter,Wed,Cloudy
9907,327,1,2,19,0,3,1,2,57,0.44,0.2836,2012,22,2012-02-22,Feb,Winter,Wed,Cloudy
9908,274,1,2,20,0,3,1,2,55,0.47,0.194,2012,22,2012-02-22,Feb,Winter,Wed,Cloudy
9909,239,1,2,21,0,3,1,2,59,0.33,0.2836,2012,22,2012-02-22,Feb,Winter,Wed,Cloudy
9910,147,1,2,22,0,3,1,2,55,0.47,0.2537,2012,22,2012-02-22,Feb,Winter,Wed,Cloudy
9911,62,1,2,23,0,3,1,2,57,0.41,0.2836,2012,22,2012-02-22,Feb,Winter,Wed,Cloudy
9912,42,1,2,0,0,4,1,2,55,0.47,0.2537,2012,23,2012-02-23,Feb,Winter,Thu,Cloudy
9913,15,1,2,1,0,4,1,2,55,0.58,0.2836,2012,23,2012-02-23,Feb,Winter,Thu,Cloudy
9914,9,1,2,2,0,4,1,2,55,0.62,0.2239,2012,23,2012-02-23,Feb,Winter,Thu,Cloudy
9915,6,1,2,3,0,4,1,3,55,0.67,0.194,2012,23,2012-02-23,Feb,Winter,Thu,Rainy
9916,1,1,2,4,0,4,1,1,52,0.76,0.2239,2012,23,2012-02-23,Feb,Winter,Thu,Sunny
9917,32,1,2,5,0,4,1,1,52,0.76,0.2239,2012,23,2012-02-23,Feb,Winter,Thu,Sunny
9918,91,1,2,6,0,4,1,1,45,0.87,0.194,2012,23,2012-02-23,Feb,Winter,Thu,Sunny
9919,326,1,2,7,0,4,1,1,45,0.81,0.2239,2012,23,2012-02-23,Feb,Winter,Thu,Sunny
9920,560,1,2,8,0,4,1,1,43,0.87,0.194,2012,23,2012-02-23,Feb,Winter,Thu,Sunny
9921,242,1,2,9,0,4,1,1,43,0.81,0.2537,2012,23,2012-02-23,Feb,Winter,Thu,Sunny
9922,148,1,2,10,0,4,1,1,54,0.67,0.194,2012,23,2012-02-23,Feb,Winter,Thu,Sunny
9923,182,1,2,11,0,4,1,1,59,0.48,0.2836,2012,23,2012-02-23,Feb,Winter,Thu,Sunny
9924,224,1,2,12,0,4,1,1,61,0.42,0.2537,2012,23,2012-02-23,Feb,Winter,Thu,Sunny
9925,218,1,2,13,0,4,1,1,63,0.39,0.194,2012,23,2012-02-23,Feb,Winter,Thu,Sunny
9926,192,1,2,14,0,4,1,1,64,0.37,0.2537,2012,23,2012-02-23,Feb,Winter,Thu,Sunny
9927,217,1,2,15,0,4,1,1,64,0.33,0.1343,2012,23,2012-02-23,Feb,Winter,Thu,Sunny
9928,343,1,2,16,0,4,1,1,66,0.32,0.0,2012,23,2012-02-23,Feb,Winter,Thu,Sunny
9929,610,1,2,17,0,4,1,1,64,0.32,0.1642,2012,23,2012-02-23,Feb,Winter,Thu,Sunny
9930,522,1,2,18,0,4,1,1,64,0.37,0.1343,2012,23,2012-02-23,Feb,Winter,Thu,Sunny
9931,369,1,2,19,0,4,1,1,61,0.39,0.0896,2012,23,2012-02-23,Feb,Winter,Thu,Sunny
9932,269,1,2,20,0,4,1,1,57,0.44,0.1343,2012,23,2012-02-23,Feb,Winter,Thu,Sunny
9933,222,1,2,21,0,4,1,1,55,0.51,0.2239,2012,23,2012-02-23,Feb,Winter,Thu,Sunny
9934,137,1,2,22,0,4,1,1,55,0.54,0.2537,2012,23,2012-02-23,Feb,Winter,Thu,Sunny
9935,85,1,2,23,0,4,1,1,55,0.54,0.0,2012,23,2012-02-23,Feb,Winter,Thu,Sunny
9936,46,1,2,0,0,5,1,2,55,0.58,0.0896,2012,24,2012-02-24,Feb,Winter,Fri,Cloudy
9937,18,1,2,1,0,5,1,1,55,0.62,0.194,2012,24,2012-02-24,Feb,Winter,Fri,Sunny
9938,5,1,2,2,0,5,1,3,54,0.77,0.2836,2012,24,2012-02-24,Feb,Winter,Fri,Rainy
9939,5,1,2,3,0,5,1,1,54,0.82,0.1343,2012,24,2012-02-24,Feb,Winter,Fri,Sunny
9940,2,1,2,4,0,5,1,1,52,0.87,0.1343,2012,24,2012-02-24,Feb,Winter,Fri,Sunny
9941,26,1,2,5,0,5,1,2,52,0.87,0.194,2012,24,2012-02-24,Feb,Winter,Fri,Cloudy
9942,82,1,2,6,0,5,1,2,52,0.87,0.1642,2012,24,2012-02-24,Feb,Winter,Fri,Cloudy
9943,272,1,2,7,0,5,1,2,52,0.76,0.2239,2012,24,2012-02-24,Feb,Winter,Fri,Cloudy
9944,469,1,2,8,0,5,1,2,50,0.76,0.3284,2012,24,2012-02-24,Feb,Winter,Fri,Cloudy
9945,244,1,2,9,0,5,1,3,43,0.81,0.2537,2012,24,2012-02-24,Feb,Winter,Fri,Rainy
9946,141,1,2,10,0,5,1,3,45,0.81,0.1642,2012,24,2012-02-24,Feb,Winter,Fri,Rainy
9947,163,1,2,11,0,5,1,2,46,0.81,0.1045,2012,24,2012-02-24,Feb,Winter,Fri,Cloudy
9948,228,1,2,12,0,5,1,2,52,0.76,0.1343,2012,24,2012-02-24,Feb,Winter,Fri,Cloudy
9949,183,1,2,13,0,5,1,2,54,0.71,0.1045,2012,24,2012-02-24,Feb,Winter,Fri,Cloudy
9950,31,1,2,14,0,5,1,2,57,0.67,0.1045,2012,24,2012-02-24,Feb,Winter,Fri,Cloudy
9951,94,1,2,15,0,5,1,3,52,0.87,0.194,2012,24,2012-02-24,Feb,Winter,Fri,Rainy
9952,178,1,2,16,0,5,1,3,52,0.87,0.194,2012,24,2012-02-24,Feb,Winter,Fri,Rainy
9953,256,1,2,17,0,5,1,3,54,0.94,0.1045,2012,24,2012-02-24,Feb,Winter,Fri,Rainy
9954,300,1,2,18,0,5,1,2,54,0.94,0.0,2012,24,2012-02-24,Feb,Winter,Fri,Cloudy
9955,233,1,2,19,0,5,1,2,55,0.88,0.1045,2012,24,2012-02-24,Feb,Winter,Fri,Cloudy
9956,167,1,2,20,0,5,1,1,55,0.62,0.4179,2012,24,2012-02-24,Feb,Winter,Fri,Sunny
9957,152,1,2,21,0,5,1,1,54,0.35,0.806,2012,24,2012-02-24,Feb,Winter,Fri,Sunny
9958,106,1,2,22,0,5,1,1,52,0.37,0.5821,2012,24,2012-02-24,Feb,Winter,Fri,Sunny
9959,86,1,2,23,0,5,1,1,50,0.37,0.6866,2012,24,2012-02-24,Feb,Winter,Fri,Sunny
9960,61,1,2,0,0,6,0,1,43,0.43,0.3881,2012,25,2012-02-25,Feb,Winter,Sat,Sunny
9961,46,1,2,1,0,6,0,1,39,0.42,0.3582,2012,25,2012-02-25,Feb,Winter,Sat,Sunny
9962,38,1,2,2,0,6,0,1,39,0.45,0.2537,2012,25,2012-02-25,Feb,Winter,Sat,Sunny
9963,7,1,2,3,0,6,0,1,36,0.45,0.2985,2012,25,2012-02-25,Feb,Winter,Sat,Sunny
9964,2,1,2,4,0,6,0,1,36,0.42,0.3284,2012,25,2012-02-25,Feb,Winter,Sat,Sunny
9965,3,1,2,5,0,6,0,2,36,0.42,0.2985,2012,25,2012-02-25,Feb,Winter,Sat,Cloudy
9966,13,1,2,6,0,6,0,2,36,0.42,0.2985,2012,25,2012-02-25,Feb,Winter,Sat,Cloudy
9967,23,1,2,7,0,6,0,1,32,0.45,0.4478,2012,25,2012-02-25,Feb,Winter,Sat,Sunny
9968,93,1,2,8,0,6,0,1,30,0.48,0.2985,2012,25,2012-02-25,Feb,Winter,Sat,Sunny
9969,122,1,2,9,0,6,0,3,27,0.75,0.3284,2012,25,2012-02-25,Feb,Winter,Sat,Rainy
9970,183,1,2,10,0,6,0,1,30,0.6,0.3582,2012,25,2012-02-25,Feb,Winter,Sat,Sunny
9971,210,1,2,11,0,6,0,1,34,0.39,0.6119,2012,25,2012-02-25,Feb,Winter,Sat,Sunny
9972,258,1,2,12,0,6,0,1,36,0.29,0.6567,2012,25,2012-02-25,Feb,Winter,Sat,Sunny
9973,226,1,2,13,0,6,0,1,37,0.31,0.4925,2012,25,2012-02-25,Feb,Winter,Sat,Sunny
